date,home_team,away_team,home_score,away_score,tournament
22/10/11,Dortmund,FC Koln,5.0,0.0,Bundesliga
22/10/11,Hamburg,Wolfsburg,1.0,1.0,Bundesliga
22/10/11,Hertha,Mainz,0.0,0.0,Bundesliga
22/10/11,Hoffenheim,M'gladbach,1.0,0.0,Bundesliga
22/10/11,Kaiserslautern,Freiburg,1.0,0.0,Bundesliga
22/10/11,Nurnberg,Stuttgart,2.0,2.0,Bundesliga
23/10/11,Hannover,Bayern Munich,2.0,1.0,Bundesliga
23/10/11,Leverkusen,Schalke 04,0.0,1.0,Bundesliga
28/10/11,Freiburg,Leverkusen,0.0,1.0,Bundesliga
29/10/11,Bayern Munich,Nurnberg,4.0,0.0,Bundesliga
29/10/11,Mainz,Werder Bremen,1.0,3.0,Bundesliga
29/10/11,M'gladbach,Hannover,2.0,1.0,Bundesliga
29/10/11,Schalke 04,Hoffenheim,3.0,1.0,Bundesliga
29/10/11,Stuttgart,Dortmund,1.0,1.0,Bundesliga
29/10/11,Wolfsburg,Hertha,2.0,3.0,Bundesliga
30/10/11,FC Koln,Augsburg,3.0,0.0,Bundesliga
30/10/11,Hamburg,Kaiserslautern,1.0,1.0,Bundesliga
04/11/11,Mainz,Stuttgart,3.0,1.0,Bundesliga
05/11/11,Dortmund,Wolfsburg,5.0,1.0,Bundesliga
05/11/11,Hertha,M'gladbach,1.0,2.0,Bundesliga
05/11/11,Hoffenheim,Kaiserslautern,1.0,1.0,Bundesliga
05/11/11,Leverkusen,Hamburg,2.0,2.0,Bundesliga
05/11/11,Nurnberg,Freiburg,1.0,2.0,Bundesliga
05/11/11,Werder Bremen,FC Koln,3.0,2.0,Bundesliga
06/11/11,Augsburg,Bayern Munich,1.0,2.0,Bundesliga
06/11/11,Hannover,Schalke 04,2.0,2.0,Bundesliga
18/11/11,Kaiserslautern,Leverkusen,0.0,2.0,Bundesliga
19/11/11,Bayern Munich,Dortmund,0.0,1.0,Bundesliga
19/11/11,Freiburg,Hertha,2.0,2.0,Bundesliga
19/11/11,M'gladbach,Werder Bremen,5.0,0.0,Bundesliga
19/11/11,Schalke 04,Nurnberg,4.0,0.0,Bundesliga
19/11/11,Wolfsburg,Hannover,4.0,1.0,Bundesliga
20/11/11,Hamburg,Hoffenheim,2.0,0.0,Bundesliga
20/11/11,Stuttgart,Augsburg,2.0,1.0,Bundesliga
25/11/11,FC Koln,M'gladbach,0.0,3.0,Bundesliga
26/11/11,Augsburg,Wolfsburg,2.0,0.0,Bundesliga
26/11/11,Dortmund,Schalke 04,2.0,0.0,Bundesliga
26/11/11,Hannover,Hamburg,1.0,1.0,Bundesliga
26/11/11,Hertha,Leverkusen,3.0,3.0,Bundesliga
26/11/11,Hoffenheim,Freiburg,1.0,1.0,Bundesliga
26/11/11,Nurnberg,Kaiserslautern,1.0,0.0,Bundesliga
27/11/11,Mainz,Bayern Munich,3.0,2.0,Bundesliga
27/11/11,Werder Bremen,Stuttgart,2.0,0.0,Bundesliga
02/12/11,Leverkusen,Hoffenheim,2.0,0.0,Bundesliga
03/12/11,Bayern Munich,Werder Bremen,4.0,1.0,Bundesliga
03/12/11,Freiburg,Hannover,1.0,1.0,Bundesliga
03/12/11,Kaiserslautern,Hertha,1.0,1.0,Bundesliga
03/12/11,M'gladbach,Dortmund,1.0,1.0,Bundesliga
03/12/11,Stuttgart,FC Koln,2.0,2.0,Bundesliga
03/12/11,Wolfsburg,Mainz,2.0,2.0,Bundesliga
04/12/11,Hamburg,Nurnberg,2.0,0.0,Bundesliga
04/12/11,Schalke 04,Augsburg,3.0,1.0,Bundesliga
09/12/11,Hertha,Schalke 04,1.0,2.0,Bundesliga
10/12/11,Augsburg,M'gladbach,1.0,0.0,Bundesliga
10/12/11,FC Koln,Freiburg,4.0,0.0,Bundesliga
10/12/11,Hannover,Leverkusen,0.0,0.0,Bundesliga
10/12/11,Mainz,Hamburg,0.0,0.0,Bundesliga
10/12/11,Nurnberg,Hoffenheim,0.0,2.0,Bundesliga
10/12/11,Werder Bremen,Wolfsburg,4.0,1.0,Bundesliga
11/12/11,Dortmund,Kaiserslautern,1.0,1.0,Bundesliga
11/12/11,Stuttgart,Bayern Munich,1.0,2.0,Bundesliga
13/12/11,FC Koln,Mainz,1.0,1.0,Bundesliga
16/12/11,Bayern Munich,FC Koln,3.0,0.0,Bundesliga
17/12/11,Freiburg,Dortmund,1.0,4.0,Bundesliga
17/12/11,Hamburg,Augsburg,1.0,1.0,Bundesliga
17/12/11,Hoffenheim,Hertha,1.0,1.0,Bundesliga
17/12/11,Leverkusen,Nurnberg,0.0,3.0,Bundesliga
17/12/11,Schalke 04,Werder Bremen,5.0,0.0,Bundesliga
17/12/11,Wolfsburg,Stuttgart,1.0,0.0,Bundesliga
18/12/11,Kaiserslautern,Hannover,1.0,1.0,Bundesliga
18/12/11,M'gladbach,Mainz,1.0,0.0,Bundesliga
20/01/12,M'gladbach,Bayern Munich,3.0,1.0,Bundesliga
21/01/12,Freiburg,Augsburg,1.0,0.0,Bundesliga
21/01/12,Hoffenheim,Hannover,0.0,0.0,Bundesliga
21/01/12,Kaiserslautern,Werder Bremen,0.0,0.0,Bundesliga
21/01/12,Nurnberg,Hertha,2.0,0.0,Bundesliga
21/01/12,Schalke 04,Stuttgart,3.0,1.0,Bundesliga
21/01/12,Wolfsburg,FC Koln,1.0,0.0,Bundesliga
22/01/12,Hamburg,Dortmund,1.0,5.0,Bundesliga
22/01/12,Leverkusen,Mainz,3.0,2.0,Bundesliga
27/01/12,Hannover,Nurnberg,1.0,0.0,Bundesliga
28/01/12,Augsburg,Kaiserslautern,2.0,2.0,Bundesliga
28/01/12,Bayern Munich,Wolfsburg,2.0,0.0,Bundesliga
28/01/12,Dortmund,Hoffenheim,3.0,1.0,Bundesliga
28/01/12,FC Koln,Schalke 04,1.0,4.0,Bundesliga
28/01/12,Hertha,Hamburg,1.0,2.0,Bundesliga
28/01/12,Werder Bremen,Leverkusen,1.0,1.0,Bundesliga
29/01/12,Mainz,Freiburg,3.0,1.0,Bundesliga
29/01/12,Stuttgart,M'gladbach,0.0,3.0,Bundesliga
03/02/12,Nurnberg,Dortmund,0.0,2.0,Bundesliga
04/02/12,Hamburg,Bayern Munich,1.0,1.0,Bundesliga
04/02/12,Hertha,Hannover,0.0,1.0,Bundesliga
04/02/12,Hoffenheim,Augsburg,2.0,2.0,Bundesliga
04/02/12,Leverkusen,Stuttgart,2.0,2.0,Bundesliga
04/02/12,Schalke 04,Mainz,1.0,1.0,Bundesliga
04/02/12,Wolfsburg,M'gladbach,0.0,0.0,Bundesliga
05/02/12,Freiburg,Werder Bremen,2.0,2.0,Bundesliga
05/02/12,Kaiserslautern,FC Koln,0.0,1.0,Bundesliga
10/02/12,Wolfsburg,Freiburg,3.0,2.0,Bundesliga
11/02/12,Bayern Munich,Kaiserslautern,2.0,0.0,Bundesliga
11/02/12,Dortmund,Leverkusen,1.0,0.0,Bundesliga
11/02/12,Mainz,Hannover,1.0,1.0,Bundesliga
11/02/12,M'gladbach,Schalke 04,3.0,0.0,Bundesliga
11/02/12,Stuttgart,Hertha,5.0,0.0,Bundesliga
11/02/12,Werder Bremen,Hoffenheim,1.0,1.0,Bundesliga
12/02/12,Augsburg,Nurnberg,0.0,0.0,Bundesliga
12/02/12,FC Koln,Hamburg,0.0,1.0,Bundesliga
17/02/12,Hoffenheim,Mainz,1.0,1.0,Bundesliga
18/02/12,Freiburg,Bayern Munich,0.0,0.0,Bundesliga
18/02/12,Hamburg,Werder Bremen,1.0,3.0,Bundesliga
18/02/12,Hertha,Dortmund,0.0,1.0,Bundesliga
18/02/12,Kaiserslautern,M'gladbach,1.0,2.0,Bundesliga
18/02/12,Leverkusen,Augsburg,4.0,1.0,Bundesliga
18/02/12,Nurnberg,FC Koln,2.0,1.0,Bundesliga
19/02/12,Hannover,Stuttgart,4.0,2.0,Bundesliga
19/02/12,Schalke 04,Wolfsburg,4.0,0.0,Bundesliga
24/02/12,M'gladbach,Hamburg,1.0,1.0,Bundesliga
25/02/12,Augsburg,Hertha,3.0,0.0,Bundesliga
25/02/12,FC Koln,Leverkusen,0.0,2.0,Bundesliga
25/02/12,Mainz,Kaiserslautern,4.0,0.0,Bundesliga
25/02/12,Stuttgart,Freiburg,4.0,1.0,Bundesliga
25/02/12,Werder Bremen,Nurnberg,0.0,1.0,Bundesliga
25/02/12,Wolfsburg,Hoffenheim,1.0,2.0,Bundesliga
26/02/12,Bayern Munich,Schalke 04,2.0,0.0,Bundesliga
26/02/12,Dortmund,Hannover,3.0,1.0,Bundesliga
03/03/12,Dortmund,Mainz,2.0,1.0,Bundesliga
03/03/12,Freiburg,Schalke 04,2.0,1.0,Bundesliga
03/03/12,Hamburg,Stuttgart,0.0,4.0,Bundesliga
03/03/12,Hannover,Augsburg,2.0,2.0,Bundesliga
03/03/12,Hertha,Werder Bremen,1.0,0.0,Bundesliga
03/03/12,Kaiserslautern,Wolfsburg,0.0,0.0,Bundesliga
03/03/12,Leverkusen,Bayern Munich,2.0,0.0,Bundesliga
04/03/12,Hoffenheim,FC Koln,1.0,1.0,Bundesliga
04/03/12,Nurnberg,M'gladbach,1.0,0.0,Bundesliga
09/03/12,Stuttgart,Kaiserslautern,0.0,0.0,Bundesliga
10/03/12,Augsburg,Dortmund,0.0,0.0,Bundesliga
10/03/12,Bayern Munich,Hoffenheim,7.0,1.0,Bundesliga
10/03/12,FC Koln,Hertha,1.0,0.0,Bundesliga
10/03/12,Mainz,Nurnberg,2.0,1.0,Bundesliga
10/03/12,M'gladbach,Freiburg,0.0,0.0,Bundesliga
10/03/12,Wolfsburg,Leverkusen,3.0,2.0,Bundesliga
11/03/12,Schalke 04,Hamburg,3.0,1.0,Bundesliga
11/03/12,Werder Bremen,Hannover,3.0,0.0,Bundesliga
16/03/12,Hoffenheim,Stuttgart,1.0,2.0,Bundesliga
17/03/12,Augsburg,Mainz,2.0,1.0,Bundesliga
17/03/12,Dortmund,Werder Bremen,1.0,0.0,Bundesliga
17/03/12,Hamburg,Freiburg,1.0,3.0,Bundesliga
17/03/12,Hertha,Bayern Munich,0.0,6.0,Bundesliga
17/03/12,Leverkusen,M'gladbach,1.0,2.0,Bundesliga
17/03/12,Nurnberg,Wolfsburg,1.0,3.0,Bundesliga
18/03/12,Hannover,FC Koln,4.0,1.0,Bundesliga
18/03/12,Kaiserslautern,Schalke 04,1.0,4.0,Bundesliga
23/03/12,Wolfsburg,Hamburg,2.0,1.0,Bundesliga
24/03/12,Bayern Munich,Hannover,2.0,1.0,Bundesliga
24/03/12,Freiburg,Kaiserslautern,2.0,0.0,Bundesliga
24/03/12,Mainz,Hertha,1.0,3.0,Bundesliga
24/03/12,M'gladbach,Hoffenheim,1.0,2.0,Bundesliga
24/03/12,Schalke 04,Leverkusen,2.0,0.0,Bundesliga
24/03/12,Werder Bremen,Augsburg,1.0,1.0,Bundesliga
25/03/12,FC Koln,Dortmund,1.0,6.0,Bundesliga
25/03/12,Stuttgart,Nurnberg,1.0,0.0,Bundesliga
30/03/12,Dortmund,Stuttgart,4.0,4.0,Bundesliga
31/03/12,Augsburg,FC Koln,2.0,1.0,Bundesliga
31/03/12,Hertha,Wolfsburg,1.0,4.0,Bundesliga
31/03/12,Kaiserslautern,Hamburg,0.0,1.0,Bundesliga
31/03/12,Leverkusen,Freiburg,0.0,2.0,Bundesliga
31/03/12,Nurnberg,Bayern Munich,0.0,1.0,Bundesliga
31/03/12,Werder Bremen,Mainz,0.0,3.0,Bundesliga
01/04/12,Hannover,M'gladbach,2.0,1.0,Bundesliga
01/04/12,Hoffenheim,Schalke 04,1.0,1.0,Bundesliga
07/04/12,Bayern Munich,Augsburg,2.0,1.0,Bundesliga
07/04/12,FC Koln,Werder Bremen,1.0,1.0,Bundesliga
07/04/12,Freiburg,Nurnberg,2.0,2.0,Bundesliga
07/04/12,Kaiserslautern,Hoffenheim,1.0,2.0,Bundesliga
07/04/12,M'gladbach,Hertha,0.0,0.0,Bundesliga
07/04/12,Stuttgart,Mainz,4.0,1.0,Bundesliga
07/04/12,Wolfsburg,Dortmund,1.0,3.0,Bundesliga
08/04/12,Hamburg,Leverkusen,1.0,1.0,Bundesliga
08/04/12,Schalke 04,Hannover,3.0,0.0,Bundesliga
10/04/12,Augsburg,Stuttgart,1.0,3.0,Bundesliga
10/04/12,Hertha,Freiburg,1.0,2.0,Bundesliga
10/04/12,Mainz,FC Koln,4.0,0.0,Bundesliga
10/04/12,Werder Bremen,M'gladbach,2.0,2.0,Bundesliga
11/04/12,Dortmund,Bayern Munich,1.0,0.0,Bundesliga
11/04/12,Hannover,Wolfsburg,2.0,0.0,Bundesliga
11/04/12,Hoffenheim,Hamburg,4.0,0.0,Bundesliga
11/04/12,Leverkusen,Kaiserslautern,3.0,1.0,Bundesliga
11/04/12,Nurnberg,Schalke 04,4.0,1.0,Bundesliga
13/04/12,Stuttgart,Werder Bremen,4.0,1.0,Bundesliga
14/04/12,Bayern Munich,Mainz,0.0,0.0,Bundesliga
14/04/12,Hamburg,Hannover,1.0,0.0,Bundesliga
14/04/12,Kaiserslautern,Nurnberg,0.0,2.0,Bundesliga
14/04/12,Leverkusen,Hertha,3.0,3.0,Bundesliga
14/04/12,Schalke 04,Dortmund,1.0,2.0,Bundesliga
14/04/12,Wolfsburg,Augsburg,1.0,2.0,Bundesliga
15/04/12,Freiburg,Hoffenheim,0.0,0.0,Bundesliga
15/04/12,M'gladbach,FC Koln,3.0,0.0,Bundesliga
20/04/12,Mainz,Wolfsburg,0.0,0.0,Bundesliga
21/04/12,Dortmund,M'gladbach,2.0,0.0,Bundesliga
21/04/12,FC Koln,Stuttgart,1.0,1.0,Bundesliga
21/04/12,Hertha,Kaiserslautern,1.0,2.0,Bundesliga
21/04/12,Hoffenheim,Leverkusen,0.0,1.0,Bundesliga
21/04/12,Nurnberg,Hamburg,1.0,1.0,Bundesliga
21/04/12,Werder Bremen,Bayern Munich,1.0,2.0,Bundesliga
22/04/12,Augsburg,Schalke 04,1.0,1.0,Bundesliga
22/04/12,Hannover,Freiburg,0.0,0.0,Bundesliga
28/04/12,Bayern Munich,Stuttgart,2.0,0.0,Bundesliga
28/04/12,Freiburg,FC Koln,4.0,1.0,Bundesliga
28/04/12,Hamburg,Mainz,0.0,0.0,Bundesliga
28/04/12,Hoffenheim,Nurnberg,2.0,3.0,Bundesliga
28/04/12,Kaiserslautern,Dortmund,2.0,5.0,Bundesliga
28/04/12,Leverkusen,Hannover,1.0,0.0,Bundesliga
28/04/12,M'gladbach,Augsburg,0.0,0.0,Bundesliga
28/04/12,Schalke 04,Hertha,4.0,0.0,Bundesliga
28/04/12,Wolfsburg,Werder Bremen,3.0,1.0,Bundesliga
05/05/12,Augsburg,Hamburg,1.0,0.0,Bundesliga
05/05/12,Dortmund,Freiburg,4.0,0.0,Bundesliga
05/05/12,FC Koln,Bayern Munich,1.0,4.0,Bundesliga
05/05/12,Hannover,Kaiserslautern,2.0,1.0,Bundesliga
05/05/12,Hertha,Hoffenheim,3.0,1.0,Bundesliga
05/05/12,Mainz,M'gladbach,0.0,3.0,Bundesliga
05/05/12,Nurnberg,Leverkusen,1.0,4.0,Bundesliga
05/05/12,Stuttgart,Wolfsburg,3.0,2.0,Bundesliga
05/05/12,Werder Bremen,Schalke 04,2.0,3.0,Bundesliga
09/09/11,Milan,Lazio,2.0,2.0,Serie A
10/09/11,Cesena,Napoli,1.0,3.0,Serie A
11/09/11,Catania,Siena,0.0,0.0,Serie A
11/09/11,Chievo,Novara,2.0,2.0,Serie A
11/09/11,Fiorentina,Bologna,2.0,0.0,Serie A
11/09/11,Genoa,Atalanta,2.0,2.0,Serie A
11/09/11,Juventus,Parma,4.0,1.0,Serie A
11/09/11,Lecce,Udinese,0.0,2.0,Serie A
11/09/11,Palermo,Inter,4.0,3.0,Serie A
11/09/11,Roma,Cagliari,1.0,2.0,Serie A
17/09/11,Cagliari,Novara,2.0,1.0,Serie A
17/09/11,Inter,Roma,0.0,0.0,Serie A
18/09/11,Atalanta,Palermo,1.0,0.0,Serie A
18/09/11,Bologna,Lecce,0.0,2.0,Serie A
18/09/11,Catania,Cesena,1.0,0.0,Serie A
18/09/11,Lazio,Genoa,1.0,2.0,Serie A
18/09/11,Napoli,Milan,3.0,1.0,Serie A
18/09/11,Parma,Chievo,2.0,1.0,Serie A
18/09/11,Siena,Juventus,0.0,1.0,Serie A
18/09/11,Udinese,Fiorentina,2.0,0.0,Serie A
20/09/11,Novara,Inter,3.0,1.0,Serie A
21/09/11,Cesena,Lazio,1.0,2.0,Serie A
21/09/11,Chievo,Napoli,1.0,0.0,Serie A
21/09/11,Fiorentina,Parma,3.0,0.0,Serie A
21/09/11,Genoa,Catania,3.0,0.0,Serie A
21/09/11,Juventus,Bologna,1.0,1.0,Serie A
21/09/11,Lecce,Atalanta,1.0,2.0,Serie A
21/09/11,Milan,Udinese,1.0,1.0,Serie A
21/09/11,Palermo,Cagliari,3.0,2.0,Serie A
22/09/11,Roma,Siena,1.0,1.0,Serie A
24/09/11,Bologna,Inter,1.0,3.0,Serie A
24/09/11,Milan,Cesena,1.0,0.0,Serie A
24/09/11,Napoli,Fiorentina,0.0,0.0,Serie A
25/09/11,Atalanta,Novara,2.0,1.0,Serie A
25/09/11,Cagliari,Udinese,0.0,0.0,Serie A
25/09/11,Catania,Juventus,1.0,1.0,Serie A
25/09/11,Chievo,Genoa,2.0,1.0,Serie A
25/09/11,Lazio,Palermo,0.0,0.0,Serie A
25/09/11,Parma,Roma,0.0,1.0,Serie A
25/09/11,Siena,Lecce,3.0,0.0,Serie A
01/10/11,Inter,Napoli,0.0,3.0,Serie A
01/10/11,Roma,Atalanta,3.0,1.0,Serie A
02/10/11,Cesena,Chievo,0.0,0.0,Serie A
02/10/11,Fiorentina,Lazio,1.0,2.0,Serie A
02/10/11,Juventus,Milan,2.0,0.0,Serie A
02/10/11,Lecce,Cagliari,0.0,2.0,Serie A
02/10/11,Novara,Catania,3.0,3.0,Serie A
02/10/11,Palermo,Siena,2.0,0.0,Serie A
02/10/11,Parma,Genoa,3.0,1.0,Serie A
02/10/11,Udinese,Bologna,2.0,0.0,Serie A
15/10/11,Catania,Inter,2.0,1.0,Serie A
15/10/11,Milan,Palermo,3.0,0.0,Serie A
15/10/11,Napoli,Parma,1.0,2.0,Serie A
16/10/11,Atalanta,Udinese,0.0,0.0,Serie A
16/10/11,Cagliari,Siena,0.0,0.0,Serie A
16/10/11,Cesena,Fiorentina,0.0,0.0,Serie A
16/10/11,Chievo,Juventus,0.0,0.0,Serie A
16/10/11,Genoa,Lecce,0.0,0.0,Serie A
16/10/11,Lazio,Roma,2.0,1.0,Serie A
16/10/11,Novara,Bologna,0.0,2.0,Serie A
22/10/11,Fiorentina,Catania,2.0,2.0,Serie A
22/10/11,Juventus,Genoa,2.0,2.0,Serie A
23/10/11,Bologna,Lazio,0.0,2.0,Serie A
23/10/11,Cagliari,Napoli,0.0,0.0,Serie A
23/10/11,Inter,Chievo,1.0,0.0,Serie A
23/10/11,Lecce,Milan,3.0,4.0,Serie A
23/10/11,Parma,Atalanta,1.0,2.0,Serie A
23/10/11,Roma,Palermo,1.0,0.0,Serie A
23/10/11,Siena,Cesena,2.0,0.0,Serie A
23/10/11,Udinese,Novara,3.0,0.0,Serie A
25/10/11,Juventus,Fiorentina,2.0,1.0,Serie A
26/10/11,Atalanta,Inter,1.0,1.0,Serie A
26/10/11,Cesena,Cagliari,1.0,1.0,Serie A
26/10/11,Chievo,Bologna,0.0,1.0,Serie A
26/10/11,Genoa,Roma,2.0,1.0,Serie A
26/10/11,Lazio,Catania,1.0,1.0,Serie A
26/10/11,Milan,Parma,4.0,1.0,Serie A
26/10/11,Napoli,Udinese,2.0,0.0,Serie A
26/10/11,Novara,Siena,1.0,1.0,Serie A
27/10/11,Palermo,Lecce,2.0,0.0,Serie A
29/10/11,Catania,Napoli,2.0,1.0,Serie A
29/10/11,Inter,Juventus,1.0,2.0,Serie A
29/10/11,Roma,Milan,2.0,3.0,Serie A
30/10/11,Bologna,Atalanta,3.0,1.0,Serie A
30/10/11,Cagliari,Lazio,0.0,3.0,Serie A
30/10/11,Fiorentina,Genoa,1.0,0.0,Serie A
30/10/11,Lecce,Novara,1.0,1.0,Serie A
30/10/11,Parma,Cesena,2.0,0.0,Serie A
30/10/11,Siena,Chievo,4.0,1.0,Serie A
30/10/11,Udinese,Palermo,1.0,0.0,Serie A
05/11/11,Novara,Roma,0.0,2.0,Serie A
05/11/11,Palermo,Bologna,3.0,1.0,Serie A
06/11/11,Atalanta,Cagliari,1.0,0.0,Serie A
06/11/11,Cesena,Lecce,0.0,1.0,Serie A
06/11/11,Chievo,Fiorentina,1.0,0.0,Serie A
06/11/11,Lazio,Parma,1.0,0.0,Serie A
06/11/11,Milan,Catania,4.0,0.0,Serie A
06/11/11,Udinese,Siena,2.0,1.0,Serie A
19/11/11,Fiorentina,Milan,0.0,0.0,Serie A
19/11/11,Inter,Cagliari,2.0,1.0,Serie A
19/11/11,Napoli,Lazio,0.0,0.0,Serie A
20/11/11,Bologna,Cesena,0.0,1.0,Serie A
20/11/11,Catania,Chievo,1.0,2.0,Serie A
20/11/11,Genoa,Novara,1.0,0.0,Serie A
20/11/11,Juventus,Palermo,3.0,0.0,Serie A
20/11/11,Parma,Udinese,2.0,0.0,Serie A
20/11/11,Roma,Lecce,2.0,1.0,Serie A
20/11/11,Siena,Atalanta,2.0,2.0,Serie A
25/11/11,Udinese,Roma,2.0,0.0,Serie A
26/11/11,Atalanta,Napoli,1.0,1.0,Serie A
26/11/11,Lazio,Juventus,0.0,1.0,Serie A
26/11/11,Lecce,Catania,0.0,1.0,Serie A
26/11/11,Novara,Parma,2.0,1.0,Serie A
27/11/11,Cagliari,Bologna,1.0,1.0,Serie A
27/11/11,Cesena,Genoa,2.0,0.0,Serie A
27/11/11,Milan,Chievo,4.0,0.0,Serie A
27/11/11,Palermo,Fiorentina,2.0,0.0,Serie A
27/11/11,Siena,Inter,0.0,1.0,Serie A
29/11/11,Napoli,Juventus,3.0,3.0,Serie A
02/12/11,Genoa,Milan,0.0,2.0,Serie A
03/12/11,Inter,Udinese,0.0,1.0,Serie A
03/12/11,Napoli,Lecce,4.0,2.0,Serie A
04/12/11,Bologna,Siena,1.0,0.0,Serie A
04/12/11,Catania,Cagliari,0.0,1.0,Serie A
04/12/11,Chievo,Atalanta,0.0,0.0,Serie A
04/12/11,Fiorentina,Roma,3.0,0.0,Serie A
04/12/11,Juventus,Cesena,2.0,0.0,Serie A
04/12/11,Parma,Palermo,0.0,0.0,Serie A
05/12/11,Lazio,Novara,3.0,0.0,Serie A
10/12/11,Inter,Fiorentina,2.0,0.0,Serie A
10/12/11,Lecce,Lazio,2.0,3.0,Serie A
10/12/11,Palermo,Cesena,0.0,1.0,Serie A
10/12/11,Siena,Genoa,0.0,2.0,Serie A
11/12/11,Atalanta,Catania,1.0,1.0,Serie A
11/12/11,Bologna,Milan,2.0,2.0,Serie A
11/12/11,Cagliari,Parma,0.0,0.0,Serie A
11/12/11,Novara,Napoli,1.0,1.0,Serie A
11/12/11,Udinese,Chievo,2.0,1.0,Serie A
12/12/11,Roma,Juventus,1.0,1.0,Serie A
13/12/11,Genoa,Inter,0.0,1.0,Serie A
17/12/11,Chievo,Cagliari,2.0,0.0,Serie A
17/12/11,Fiorentina,Atalanta,2.0,2.0,Serie A
17/12/11,Milan,Siena,2.0,0.0,Serie A
18/12/11,Catania,Palermo,2.0,0.0,Serie A
18/12/11,Cesena,Inter,0.0,1.0,Serie A
18/12/11,Genoa,Bologna,2.0,1.0,Serie A
18/12/11,Juventus,Novara,2.0,0.0,Serie A
18/12/11,Lazio,Udinese,2.0,2.0,Serie A
18/12/11,Napoli,Roma,1.0,3.0,Serie A
18/12/11,Parma,Lecce,3.0,3.0,Serie A
20/12/11,Cagliari,Milan,0.0,2.0,Serie A
20/12/11,Siena,Fiorentina,0.0,0.0,Serie A
21/12/11,Atalanta,Cesena,4.0,1.0,Serie A
21/12/11,Bologna,Roma,0.0,2.0,Serie A
21/12/11,Inter,Lecce,4.0,1.0,Serie A
21/12/11,Lazio,Chievo,0.0,0.0,Serie A
21/12/11,Napoli,Genoa,6.0,1.0,Serie A
21/12/11,Novara,Palermo,2.0,2.0,Serie A
21/12/11,Parma,Catania,3.0,3.0,Serie A
21/12/11,Udinese,Juventus,0.0,0.0,Serie A
07/01/12,Inter,Parma,5.0,0.0,Serie A
07/01/12,Siena,Lazio,4.0,0.0,Serie A
08/01/12,Atalanta,Milan,0.0,2.0,Serie A
08/01/12,Bologna,Catania,2.0,0.0,Serie A
08/01/12,Cagliari,Genoa,3.0,0.0,Serie A
08/01/12,Lecce,Juventus,0.0,1.0,Serie A
08/01/12,Novara,Fiorentina,0.0,3.0,Serie A
08/01/12,Palermo,Napoli,1.0,3.0,Serie A
08/01/12,Roma,Chievo,2.0,0.0,Serie A
08/01/12,Udinese,Cesena,4.0,1.0,Serie A
15/01/12,Cesena,Novara,3.0,1.0,Serie A
15/01/12,Chievo,Palermo,1.0,0.0,Serie A
15/01/12,Fiorentina,Lecce,0.0,1.0,Serie A
15/01/12,Genoa,Udinese,3.0,2.0,Serie A
15/01/12,Juventus,Cagliari,1.0,1.0,Serie A
15/01/12,Lazio,Atalanta,2.0,0.0,Serie A
15/01/12,Milan,Inter,0.0,1.0,Serie A
15/01/12,Parma,Siena,3.0,1.0,Serie A
16/01/12,Napoli,Bologna,1.0,1.0,Serie A
21/01/12,Atalanta,Juventus,0.0,2.0,Serie A
21/01/12,Roma,Cesena,5.0,1.0,Serie A
22/01/12,Bologna,Parma,0.0,0.0,Serie A
22/01/12,Cagliari,Fiorentina,0.0,0.0,Serie A
22/01/12,Inter,Lazio,2.0,1.0,Serie A
22/01/12,Lecce,Chievo,2.0,2.0,Serie A
22/01/12,Novara,Milan,0.0,3.0,Serie A
22/01/12,Palermo,Genoa,5.0,3.0,Serie A
22/01/12,Siena,Napoli,1.0,1.0,Serie A
22/01/12,Udinese,Catania,2.0,1.0,Serie A
28/01/12,Catania,Parma,1.0,1.0,Serie A
28/01/12,Juventus,Udinese,2.0,1.0,Serie A
29/01/12,Cesena,Atalanta,0.0,1.0,Serie A
29/01/12,Chievo,Lazio,0.0,3.0,Serie A
29/01/12,Fiorentina,Siena,2.0,1.0,Serie A
29/01/12,Genoa,Napoli,3.0,2.0,Serie A
29/01/12,Lecce,Inter,1.0,0.0,Serie A
29/01/12,Milan,Cagliari,3.0,0.0,Serie A
29/01/12,Palermo,Novara,2.0,0.0,Serie A
29/01/12,Roma,Bologna,1.0,1.0,Serie A
01/02/12,Cagliari,Roma,4.0,2.0,Serie A
01/02/12,Inter,Palermo,4.0,4.0,Serie A
01/02/12,Lazio,Milan,2.0,0.0,Serie A
01/02/12,Napoli,Cesena,0.0,0.0,Serie A
01/02/12,Udinese,Lecce,2.0,1.0,Serie A
02/02/12,Novara,Chievo,1.0,2.0,Serie A
04/02/12,Roma,Inter,4.0,0.0,Serie A
05/02/12,Chievo,Parma,1.0,2.0,Serie A
05/02/12,Fiorentina,Udinese,3.0,2.0,Serie A
05/02/12,Genoa,Lazio,3.0,2.0,Serie A
05/02/12,Juventus,Siena,0.0,0.0,Serie A
05/02/12,Lecce,Bologna,0.0,0.0,Serie A
05/02/12,Milan,Napoli,0.0,0.0,Serie A
05/02/12,Novara,Cagliari,0.0,0.0,Serie A
05/02/12,Palermo,Atalanta,2.0,1.0,Serie A
08/02/12,Catania,Roma,1.0,1.0,Serie A
09/02/12,Lazio,Cesena,3.0,2.0,Serie A
11/02/12,Cagliari,Palermo,2.0,1.0,Serie A
11/02/12,Udinese,Milan,1.0,2.0,Serie A
